[2024-10-06 17:31:03,278][INFO] Step 1: size: 1, coverage: 7.00%, cost: 1.0
[2024-10-06 17:31:03,288][INFO] Step 2: size: 2, coverage: 13.67%, cost: 2.0
[2024-10-06 17:31:03,298][INFO] Step 3: size: 3, coverage: 19.67%, cost: 3.0
[2024-10-06 17:31:03,309][INFO] Step 4: size: 4, coverage: 25.00%, cost: 4.0
[2024-10-06 17:31:03,319][INFO] Step 5: size: 5, coverage: 30.33%, cost: 5.0
[2024-10-06 17:31:03,329][INFO] Step 6: size: 6, coverage: 34.67%, cost: 6.0
[2024-10-06 17:31:03,339][INFO] Step 7: size: 7, coverage: 38.67%, cost: 7.0
[2024-10-06 17:31:03,349][INFO] Step 8: size: 8, coverage: 42.00%, cost: 8.0
[2024-10-06 17:31:03,359][INFO] Step 9: size: 9, coverage: 45.00%, cost: 9.0
[2024-10-06 17:31:03,369][INFO] Step 10: size: 10, coverage: 48.00%, cost: 10.0
[2024-10-06 17:31:03,380][INFO] Step 11: size: 11, coverage: 50.67%, cost: 11.0
[2024-10-06 17:31:03,390][INFO] Step 12: size: 12, coverage: 53.00%, cost: 12.0
[2024-10-06 17:31:03,400][INFO] Step 13: size: 13, coverage: 55.33%, cost: 13.0
[2024-10-06 17:31:03,410][INFO] Step 14: size: 14, coverage: 57.33%, cost: 14.0
[2024-10-06 17:31:03,420][INFO] Step 15: size: 15, coverage: 59.33%, cost: 15.0
[2024-10-06 17:31:03,430][INFO] Step 16: size: 16, coverage: 63.00%, cost: 17.0
[2024-10-06 17:31:03,440][INFO] Step 17: size: 17, coverage: 64.67%, cost: 18.0
[2024-10-06 17:31:03,450][INFO] Step 18: size: 18, coverage: 66.33%, cost: 19.0
[2024-10-06 17:31:03,460][INFO] Step 19: size: 19, coverage: 68.00%, cost: 20.0
[2024-10-06 17:31:03,470][INFO] Step 20: size: 20, coverage: 71.33%, cost: 22.0
[2024-10-06 17:31:03,480][INFO] Step 21: size: 21, coverage: 73.67%, cost: 24.0
[2024-10-06 17:31:03,490][INFO] Step 22: size: 22, coverage: 76.00%, cost: 26.0
